Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,snapshot_ts
TDY,2025-12-31 23:30:16.645651,2025-12-31,,schwab,510.73,229400.0,mark,1767229081387,1767229081387,23535.258,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.883080935400175,18.625498839392225,19.491211536673674,21.807417105334434,21.104304040087875,13.883080935400175,18.625498839392225,19.491211536673674,21.807417105334434,21.104304040087875,20.271932020529594,19.01336894557754,19.016472884250586,-5.6081306012734995,Normal,2025-12-31 23:30:16.645651
CASY,2025-12-31 23:30:16.645651,2025-12-31,,schwab,552.71,212747.0,mark,1767228827202,1767226786165,25830.48,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.318391742057777,28.360149680818818,30.228601364351558,24.713471734840013,23.763886171007012,22.318391742057777,28.360149680818818,30.228601364351558,24.713471734840013,23.763886171007012,21.663938516600307,25.336494669794213,25.045765726316876,-7.910209622293781,Normal,2025-12-31 23:30:16.645651
CACC,2025-12-31 23:30:16.645651,2025-12-31,,schwab,443.46,143157.0,mark,1767223027696,1767222968594,29648.051,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55943085016514,21.764674002370178,26.580351841182782,41.05723506565091,41.36214552457745,12.55943085016514,21.764674002370178,26.580351841182782,41.05723506565091,41.36214552457745,41.09447586116657,39.75601766850001,39.21101200440064,-14.020920991017642,Normal_Contraction,2025-12-31 23:30:16.645651
SNPS,2025-12-31 23:30:16.645651,2025-12-31,,schwab,469.75,1177518.0,mark,1767228818962,1767228946973,23669.672,False,CLOSED,OK,COMPUTED,34.078,,,,34.078,,,,,,,,,,,,,,,,,,,,,,,26.392820028442216,31.423094502258902,32.52679430317082,38.43496978665078,88.19128768747565,26.392820028442216,31.423094502258902,32.52679430317082,38.43496978665078,88.19128768747565,78.16038621596881,71.03690807166494,67.0922026346726,-6.133974274728601,Normal,2025-12-31 23:30:16.645651
MSFT,2025-12-31 23:30:16.645651,2025-12-31,,schwab,483.37,15601554.0,mark,1767229194816,1767229196190,23420.455,False,CLOSED,OK,COMPUTED,25.358,,,,25.358,,,,,,,,,,,,,,,,,,,,,,,9.929490784901542,17.804031476388115,19.68975580842117,18.892310095271835,17.847902332732776,9.929490784901542,17.804031476388115,19.68975580842117,18.892310095271835,17.847902332732776,17.899090344656283,16.870129769074786,20.066997785130315,-9.76026502351963,Normal,2025-12-31 23:30:16.645651
NOC,2025-12-31 23:30:16.645651,2025-12-31,,schwab,570.21,419626.0,mark,1767228390438,1767228596352,24020.293,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.90095216543705,17.527394314109088,20.665851449615285,19.878115880613635,18.57971977441608,19.90095216543705,17.527394314109088,20.665851449615285,19.878115880613635,18.57971977441608,21.36975189248103,21.593833947839897,26.863771126757953,-0.7648992841782345,Normal_Compression,2025-12-31 23:30:16.645651
MCO,2025-12-31 23:30:16.645651,2025-12-31,,schwab,510.85,519157.0,mark,1767229200212,1767221818796,30797.849,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.123286732953698,15.200192909220345,13.65941263131021,19.95307909750135,21.267634182649918,13.123286732953698,15.200192909220345,13.65941263131021,19.95307909750135,21.267634182649918,20.657450933691432,20.028962614036256,21.099755374217025,-0.5361258983565129,Low_Compression,2025-12-31 23:30:16.645651
CW,2025-12-31 23:30:16.645651,2025-12-31,,schwab,551.27,119097.0,mark,1767229200105,1767223310272,29306.373,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.53580526271465,30.202334038046015,29.287333106218178,31.791838167035724,29.61266014409145,23.53580526271465,30.202334038046015,29.287333106218178,31.791838167035724,29.61266014409145,30.075144785034265,28.372029997991326,27.78712575140873,-5.751527843503528,Normal,2025-12-31 23:30:16.645651
KNSL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,391.12,134417.0,mark,1767229200077,1767228731749,23884.896,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.13562441729447,32.44542261025524,33.83237661638186,34.184405885518935,33.864061950012356,28.13562441729447,32.44542261025524,33.83237661638186,34.184405885518935,33.864061950012356,32.26295566727654,30.73054359759887,37.55842709160717,-5.696752199087388,Normal,2025-12-31 23:30:16.645651
LIN,2025-12-31 23:30:16.645651,2025-12-31,,schwab,426.39,1569172.0,mark,1767228640562,1767225441134,27175.511,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.397937016587974,20.142487388551768,17.944223988284165,18.079453654635333,16.740438267634197,7.397937016587974,20.142487388551768,17.944223988284165,18.079453654635333,16.740438267634197,15.706720813872485,15.149394166763683,15.461097125008466,-10.54628697169619,Normal_Contraction,2025-12-31 23:30:16.645651
CACI,2025-12-31 23:30:16.645651,2025-12-31,,schwab,532.81,187364.0,mark,1767229200097,1767216675882,35940.763,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066287965463927,19.218230126055623,20.024578600632907,31.467997951941417,29.67549407603484,15.066287965463927,19.218230126055623,20.024578600632907,31.467997951941417,29.67549407603484,29.784846224936462,29.535311893301053,29.91479229957708,-4.95829063516898,Normal_Compression,2025-12-31 23:30:16.645651
LMT,2025-12-31 23:30:16.645651,2025-12-31,,schwab,483.67,670337.0,mark,1767227334035,1767228973729,23642.916,False,CLOSED,OK,COMPUTED,23.762,,,,23.762,,,,,,,,,,,,,,,,,,,,,,,15.585024056198899,17.007485678869916,21.508955932740157,20.432952536645956,18.858641541287195,15.585024056198899,17.007485678869916,21.508955932740157,20.432952536645956,18.858641541287195,24.514842642909716,25.078932731852078,24.56278169606123,-5.923931876541259,Normal,2025-12-31 23:30:16.645651
ULTA,2025-12-31 23:30:16.645651,2025-12-31,,schwab,605.2,282643.0,mark,1767228935479,1767225218850,27397.795,False,CLOSED,OK,COMPUTED,26.498,,,,26.498,,,,,,,,,,,,,,,,,,,,,,,17.73280478430023,47.38569505983629,41.130255458149875,33.87582542195259,35.02390265114932,17.73280478430023,47.38569505983629,41.130255458149875,33.87582542195259,35.02390265114932,32.1272616050353,32.90001423104566,32.137341319685845,-23.397450673849644,High_Contraction,2025-12-31 23:30:16.645651
DPZ,2025-12-31 23:30:16.645651,2025-12-31,,schwab,416.82,389924.0,mark,1767228640512,1767228308787,24307.858,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44652618550953,20.67157169992341,22.195858293437727,22.0229292611194,21.401246708594744,12.44652618550953,20.67157169992341,22.195858293437727,22.0229292611194,21.401246708594744,22.47335869489097,22.15174202994918,21.588331287907195,-9.749332107928197,Normal,2025-12-31 23:30:16.645651
FDS,2025-12-31 23:30:16.645651,2025-12-31,,schwab,290.19,422437.0,mark,1767229200208,1767227664552,24952.093,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.86430324940907,39.16473044320028,34.48123994628162,33.625326326428464,36.865501969012264,51.86430324940907,39.16473044320028,34.48123994628162,33.625326326428464,36.865501969012264,33.94070250741757,31.748940071402878,30.32709178308946,17.38306330312745,Normal_Expansion,2025-12-31 23:30:16.645651
GPI,2025-12-31 23:30:16.645651,2025-12-31,,schwab,393.3,117943.0,mark,1767229200058,1767223812687,28803.958,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92966680456347,20.993005445178394,22.162213398190488,28.71006115040922,27.94181448392025,12.92966680456347,20.993005445178394,22.162213398190488,28.71006115040922,27.94181448392025,33.37902063985712,32.38064483974888,31.24261953512344,-9.232546593627019,Normal,2025-12-31 23:30:16.645651
WSO,2025-12-31 23:30:16.645651,2025-12-31,,schwab,337.01,223136.0,mark,1767229200212,1767224575496,28041.149,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.494364140613792,30.1480709746794,31.991997880950485,33.638982666134616,31.062055062069753,15.494364140613792,30.1480709746794,31.991997880950485,33.638982666134616,31.062055062069753,31.004607636873427,29.598454341270436,32.252819320286584,-16.497633740336695,Normal_Contraction,2025-12-31 23:30:16.645651
TT,2025-12-31 23:30:16.645651,2025-12-31,,schwab,389.21,662018.0,mark,1767229200212,1767227463609,25153.036,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.185627453828555,19.822574607864325,21.632318124188252,23.711851096943583,22.169466830363277,21.185627453828555,19.822574607864325,21.632318124188252,23.711851096943583,22.169466830363277,24.955434531837433,23.076637945409743,25.505224106193154,-0.4466906703596969,Normal_Compression,2025-12-31 23:30:16.645651
CVCO,2025-12-31 23:30:16.645651,2025-12-31,,schwab,590.74,136849.0,mark,1767228854161,1767221819206,30797.439,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14253002384053,25.507421774316715,30.374905838566484,41.48942863075556,43.65009240785713,18.14253002384053,25.507421774316715,30.374905838566484,41.48942863075556,43.65009240785713,42.46889439948603,40.55380088817733,39.822996514095955,-12.232375814725955,Normal_Contraction,2025-12-31 23:30:16.645651
MSI,2025-12-31 23:30:16.645651,2025-12-31,,schwab,383.32,1395107.0,mark,1767229200209,1767228264832,24351.813,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.990886173015788,16.168442536404235,15.013646849032373,22.508923228038338,21.177018688834107,18.990886173015788,16.168442536404235,15.013646849032373,22.508923228038338,21.177018688834107,20.168639807850415,19.0429055037688,20.916217544936018,3.977239323983415,Normal_Compression,2025-12-31 23:30:16.645651
DUOL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,174.8,1214744.0,mark,1767229127424,1767229172287,23444.358,False,CLOSED,OK,COMPUTED,58.559,,,,58.559,,,,,,,,,,,,,,,,,,,,,,,22.585891135072906,44.254685894048976,45.69027052669634,76.21799933140576,70.97456755545433,22.585891135072906,44.254685894048976,45.69027052669634,76.21799933140576,70.97456755545433,71.93420318054635,66.18934930637224,67.33252793600374,-23.104379391623432,High_Contraction,2025-12-31 23:30:16.645651
TMO,2025-12-31 23:30:16.645651,2025-12-31,,schwab,579.45,739319.0,mark,1767229200027,1767229109709,23506.936,False,CLOSED,OK,COMPUTED,27.634,,,,27.634,,,,,,,,,,,,,,,,,,,,,,,13.06931091072768,14.523036752605961,16.4456706779576,17.06254377746303,25.333560016864087,13.06931091072768,14.523036752605961,16.4456706779576,17.06254377746303,25.333560016864087,29.73972123667815,28.928521124282604,30.386871074606603,-3.3763597672299213,Normal_Compression,2025-12-31 23:30:16.645651
MUSA,2025-12-31 23:30:16.645651,2025-12-31,,schwab,403.52,175500.0,mark,1767229200113,1767222782471,29834.174,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.869224169361283,19.463820134937237,24.59433018742271,30.32193676323051,30.5332744937592,13.869224169361283,19.463820134937237,24.59433018742271,30.32193676323051,30.5332744937592,33.782389009237306,33.31343071959324,35.305784379789124,-10.725106018061426,Normal_Contraction,2025-12-31 23:30:16.645651
HUBB,2025-12-31 23:30:16.645651,2025-12-31,,schwab,444.11,249495.0,mark,1767229200212,1767216602385,36014.26,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71333457063292,25.140823558323323,24.981993001621596,28.35434837994999,26.273022945186497,20.71333457063292,25.140823558323323,24.981993001621596,28.35434837994999,26.273022945186497,26.703500461967106,25.48240712178778,27.407534428755532,-4.268658430988676,Normal_Compression,2025-12-31 23:30:16.645651
IT,2025-12-31 23:30:16.645651,2025-12-31,,schwab,252.28,581973.0,mark,1767229200212,1767228619902,23996.743,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.105637003143272,21.059400477163813,24.198695695397056,36.15416004788891,35.79464318586732,11.105637003143272,21.059400477163813,24.198695695397056,36.15416004788891,35.79464318586732,58.2555386659806,52.781300633798345,49.002746397712855,-13.093058692253784,Normal_Contraction,2025-12-31 23:30:16.645651
CHTR,2025-12-31 23:30:16.645651,2025-12-31,,schwab,208.75,940641.0,mark,1767226990472,1767228608498,24008.147,False,CLOSED,OK,COMPUTED,61.53,,,,61.53,,,,,,,,,,,,,,,,,,,,,,,14.466691081319333,22.725293840372238,25.702936800485187,31.305931846277957,29.10945203096983,14.466691081319333,22.725293840372238,25.702936800485187,31.305931846277957,29.10945203096983,42.440515286560846,39.98727735892451,40.727899454547355,-11.236245719165854,Normal_Contraction,2025-12-31 23:30:16.645651
SYK,2025-12-31 23:30:16.645651,2025-12-31,,schwab,351.47,1196413.0,mark,1767229200212,1767221079228,31537.417,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.165615942170181,13.709368166258779,15.398178108546528,19.9448155473261,18.33119125248555,7.165615942170181,13.709368166258779,15.398178108546528,19.9448155473261,18.33119125248555,18.894452955893087,17.820663173583174,18.32165582689702,-8.232562166376347,Normal,2025-12-31 23:30:16.645651
ADBE,2025-12-31 23:30:16.645651,2025-12-31,,schwab,349.8,2116207.0,mark,1767229152129,1767229191396,23425.249,False,CLOSED,OK,COMPUTED,25.323,,,,25.323,,,,,,,,,,,,,,,,,,,,,,,13.732843501347025,25.63091720523179,25.813399314350306,27.477753023183173,26.47183741115859,13.732843501347025,25.63091720523179,25.813399314350306,27.477753023183173,26.47183741115859,26.035095574482437,26.81348334900635,26.036114557090862,-12.080555813003281,Normal_Contraction,2025-12-31 23:30:16.645651
CAT,2025-12-31 23:30:16.645651,2025-12-31,,schwab,572.9,1164004.0,mark,1767228984280,1767229182015,23434.63,False,CLOSED,OK,COMPUTED,37.634,,,,37.634,,,,,,,,,,,,,,,,,,,,,,,27.784621348751298,30.738771092559215,27.86744121844008,36.988842035496646,32.48504257754248,27.784621348751298,30.738771092559215,27.86744121844008,36.988842035496646,32.48504257754248,30.45217539941321,28.356034152025682,28.25687460414098,-0.08281986968878385,Normal_Compression,2025-12-31 23:30:16.645651
ELV,2025-12-31 23:30:16.645651,2025-12-31,,schwab,350.55,855602.0,mark,1767229200001,1767228937941,23678.704,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3791628196353,27.46367370773938,28.15792878341995,28.471774900351015,28.772212923732948,16.3791628196353,27.46367370773938,28.15792878341995,28.471774900351015,28.772212923732948,38.37670364265925,38.66388096161701,39.92767426312114,-11.77876596378465,Normal_Contraction,2025-12-31 23:30:16.645651
RBC,2025-12-31 23:30:16.645651,2025-12-31,,schwab,448.43,123054.0,mark,1767216600804,1767219542099,33074.546,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.06240242109645,20.4631709682872,20.102340944033063,24.954355822699227,23.87435968794635,16.06240242109645,20.4631709682872,20.102340944033063,24.954355822699227,23.87435968794635,23.611385986912044,22.40240066697202,23.407803104213862,-4.0399385229366125,Normal_Compression,2025-12-31 23:30:16.645651
PWR,2025-12-31 23:30:16.645651,2025-12-31,,schwab,422.06,521264.0,mark,1767229200206,1767228264833,24351.812,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.835106716025926,34.29879374748296,34.80875598438754,36.886393192951964,33.55577719188368,33.835106716025926,34.29879374748296,34.80875598438754,36.886393192951964,33.55577719188368,31.230737145855088,29.459992771179984,31.642341015150965,-0.973649268361612,Normal_Compression,2025-12-31 23:30:16.645651
HCA,2025-12-31 23:30:16.645651,2025-12-31,,schwab,466.86,589835.0,mark,1767229200056,1767228999457,23617.188,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.213990245035989,23.74462539910874,24.84515009661473,25.257856797945973,23.513132962274348,13.213990245035989,23.74462539910874,24.84515009661473,25.257856797945973,23.513132962274348,24.38890103882141,23.201435297067107,24.96226212214847,-11.631159851578742,Normal_Contraction,2025-12-31 23:30:16.645651
CSL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,319.86,288464.0,mark,1767229200212,1767223805148,28811.497,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.220681478351565,19.215726675033174,24.986779541078626,25.838368972843227,29.02075642225908,13.220681478351565,19.215726675033174,24.986779541078626,25.838368972843227,29.02075642225908,37.38738926436476,35.30170463141085,34.350209722068094,-11.76609806272706,Normal_Contraction,2025-12-31 23:30:16.645651
HD,2025-12-31 23:30:16.645651,2025-12-31,,schwab,344.25,2317891.0,mark,1767229168771,1767229168778,23447.867,False,CLOSED,OK,COMPUTED,19.288,,,,19.288,,,,,,,,,,,,,,,,,,,,,,,17.838029143389196,19.714932158255202,29.95337945162071,23.995216605840632,21.072889956883532,17.838029143389196,19.714932158255202,29.95337945162071,23.995216605840632,21.072889956883532,22.25154396207123,21.184119090197786,21.370853011635152,-12.115350308231513,Normal_Contraction,2025-12-31 23:30:16.645651
LPLA,2025-12-31 23:30:16.645651,2025-12-31,,schwab,357.18,531957.0,mark,1767222140126,1767221818836,30797.809,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51008203623481,28.75171316279551,27.222281544668643,32.66925196304916,33.22173629558363,29.51008203623481,28.75171316279551,27.222281544668643,32.66925196304916,33.22173629558363,33.41879148545615,32.152398484769876,32.43064702992239,2.2878004915661663,Normal_Compression,2025-12-31 23:30:16.645651
ETN,2025-12-31 23:30:16.645651,2025-12-31,,schwab,318.55,1553864.0,mark,1767229200047,1767229045205,23571.44,False,CLOSED,OK,COMPUTED,31.806,,,,31.806,,,,,,,,,,,,,,,,,,,,,,,23.865435849739384,29.931310746096095,31.685895911692725,31.258308400020223,29.33359000081886,23.865435849739384,29.931310746096095,31.685895911692725,31.258308400020223,29.33359000081886,29.48273824664824,28.444159658513367,28.552255935862313,-7.820460061953341,Normal,2025-12-31 23:30:16.645651
AON,2025-12-31 23:30:16.645651,2025-12-31,,schwab,352.88,453298.0,mark,1767229200212,1767221818720,30797.925,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.915777403435424,15.47792487902285,15.387492958632675,18.84656480533419,17.905684233135037,10.915777403435424,15.47792487902285,15.387492958632675,18.84656480533419,17.905684233135037,19.450413481209367,19.545857908767765,22.35105786628549,-4.471715555197251,Normal_Compression,2025-12-31 23:30:16.645651
WAT,2025-12-31 23:30:16.645651,2025-12-31,,schwab,379.83,217599.0,mark,1767229200072,1767228652979,23963.666,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37712028118061,16.390049499164505,21.779016186008622,25.445936741359787,28.527862463911585,11.37712028118061,16.390049499164505,21.779016186008622,25.445936741359787,28.527862463911585,37.03104144193311,34.24672625890442,34.82570085075974,-10.401895904828013,Normal_Contraction,2025-12-31 23:30:16.645651
V,2025-12-31 23:30:16.645651,2025-12-31,,schwab,351.0,3503151.0,mark,1767229200203,1767229041175,23575.47,False,CLOSED,OK,COMPUTED,19.665,,,,19.665,,,,,,,,,,,,,,,,,,,,,,,8.657253422749491,23.301955623468086,20.807227369722796,19.41686077789882,18.63084742160275,8.657253422749491,23.301955623468086,20.807227369722796,19.41686077789882,18.63084742160275,17.951801804299773,19.875073339426717,19.811097524791727,-12.149973946973304,Normal_Contraction,2025-12-31 23:30:16.645651
WING,2025-12-31 23:30:16.645651,2025-12-31,,schwab,238.5,445248.0,mark,1767223085050,1767224864239,27752.406,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.479186400379575,37.74847042189827,47.1947024426264,54.10897311302194,49.886747610591364,35.479186400379575,37.74847042189827,47.1947024426264,54.10897311302194,49.886747610591364,60.13141168185969,55.855854450752894,56.86486534198281,-11.715516042246826,High_Contraction,2025-12-31 23:30:16.645651
SHW,2025-12-31 23:30:16.645651,2025-12-31,,schwab,324.03,830248.0,mark,1767229200211,1767228863627,23753.018,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.536706924532156,14.315180849007062,16.650673204481166,20.497747638823107,20.860609281346047,10.536706924532156,14.315180849007062,16.650673204481166,20.497747638823107,20.860609281346047,20.975906980452024,21.989189620305822,22.67065998896059,-6.113966279949009,Normal,2025-12-31 23:30:16.645651
NVDA,2025-12-31 23:30:16.645651,2025-12-31,,schwab,186.46,120100484.0,mark,1767229197980,1767229198917,23417.728,False,CLOSED,OK,COMPUTED,36.065,,,,36.065,,,,,,,,,,,,,,,,,,,,,,,35.557544648223036,30.66349089365304,32.03194172222958,37.59536236706529,35.00018651474861,35.557544648223036,30.66349089365304,32.03194172222958,37.59536236706529,35.00018651474861,32.93932109808358,31.985680593779474,34.52902244672645,3.5256029259934536,Normal_Compression,2025-12-31 23:30:16.645651
AAPL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,272.01,27293639.0,mark,1767229135510,1767229186322,23430.323,False,CLOSED,OK,COMPUTED,21.708,,,,21.708,,,,,,,,,,,,,,,,,,,,,,,9.27326332960144,9.784584750888694,13.072381475517968,17.82886914279431,20.119374801727314,9.27326332960144,9.784584750888694,13.072381475517968,17.82886914279431,20.119374801727314,21.43471822209874,20.657879262203245,23.255733472618275,-3.7991181459165286,Low_Compression,2025-12-31 23:30:16.645651
AMZN,2025-12-31 23:30:16.645651,2025-12-31,,schwab,230.82,24383749.0,mark,1767229192388,1767229194122,23422.523,False,CLOSED,OK,COMPUTED,33.802,,,,33.802,,,,,,,,,,,,,,,,,,,,,,,15.446400015395659,17.53639736090539,23.68636383028828,33.23236231143906,30.24717287945818,15.446400015395659,17.53639736090539,23.68636383028828,33.23236231143906,30.24717287945818,31.049594709013125,29.324912887115396,30.793672459959097,-8.23996381489262,Normal,2025-12-31 23:30:16.645651
