Ticker,timestamp,Date,Error,data_source,last_price,volume,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,snapshot_ts,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime
LIN,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,2.9025312868551856,1.8429426669434312,Falling,31.37913811268167,85.59661657963632,Strong,7.3933982091876045,True,,,0.0,,,False,,Bullish,Unknown
CACI,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-5.849984788018613,-7.810012982146464,Falling,39.993459676531934,10.244827181261797,Strong,15.011056506446721,True,,,0.0,,,False,,Bearish,Unknown
LMT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,2.054404178666708,3.0359000778270837,Falling,16.41380324340636,62.65080230729923,Moderate,15.649561989952652,True,,,0.0,,,False,,Bullish,Unknown
ULTA,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,1.889128219228186,10.02714541944156,Falling,44.39552241328783,52.749039063955166,Strong,17.829991942897006,True,,,0.0,,,False,,Bullish,Unknown
DPZ,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-2.147074973289155,0.3839472892167452,Falling,33.21011025322374,49.66668654746577,Strong,12.404338016877778,True,,,0.0,,,False,,Bidirectional,Unknown
FDS,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.4548664228188183,3.8161756791646657,Falling,24.10946163629189,51.76011971664469,Moderate,51.002900189191124,True,,,0.0,,,False,,Bullish,Unknown
GPI,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-3.5674903185348974,-2.5206419859722566,Falling,17.865362359201093,26.56355805663128,Moderate,12.87533520988529,True,,,0.0,,,False,,Bearish,Unknown
WSO,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-2.9906031778091444,-3.5240940011680775,Falling,11.374408729821734,30.11462948934104,Weak,15.42989770848452,True,,,0.0,,,False,,Bearish,Unknown
TT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-1.449513972418552,-5.417264438994521,Falling,60.74412018518881,40.80310280994499,Strong,20.939674557842206,True,,,0.0,,,False,,Bearish,Unknown
CVCO,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-0.557695970601183,2.612291990319458,Stable,12.101611621607882,44.47946202191717,Weak,18.2168849388556,True,,,0.0,,,False,,Bidirectional,Unknown
MSI,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,2.850119641197186,-0.8747439269676527,Stable,23.526106564854583,66.47594972815014,Moderate,19.169658848333555,True,,,0.0,,,False,,Bidirectional,Unknown
DUOL,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-6.908404506252473,-16.594429764930098,Stable,26.061993633379483,23.57902698141679,Strong,22.41187625069235,True,,,0.0,,,False,,Bearish,Unknown
TMO,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.9177873939859752,0.949165395003854,Falling,36.37674972891829,55.125850529435894,Strong,13.075413037582265,True,,,0.0,,,False,,Bullish,Unknown
MUSA,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.4994809861889811,5.057015522200032,Falling,28.71209055688283,66.3013024533109,Strong,13.861561571309153,True,,,0.0,,,False,,Bullish,Unknown
HUBB,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-0.17050340223917776,0.4985482380388301,Falling,42.46433970390949,47.648755038659104,Strong,20.73611831773708,True,,,0.0,,,False,,Bidirectional,Unknown
IT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,3.851409254129142,5.391385958013721,Falling,62.46206526151402,85.40707520446918,Strong,11.136306730729961,True,,,0.0,,,False,,Bullish,Unknown
CHTR,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,0.7711705518457984,-2.1311272119305005,Falling,36.44450776680576,41.654423170025,Strong,14.474231221294835,True,,,0.0,,,False,,Bidirectional,Unknown
SYK,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-1.054151137480393,-3.1340927942563823,Falling,30.563397499142386,44.14868587036659,Strong,7.160426378050795,True,,,0.0,,,False,,Bearish,Unknown
ADBE,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.38491232748027726,3.061482118225293,Falling,63.88333461103711,58.2096703977374,Strong,13.769838410377632,True,,,0.0,,,False,,Bullish,Unknown
CAT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-2.62785988455056,0.6438800738422004,Falling,21.91804280427422,30.101187766893034,Moderate,27.344015782124025,True,,,0.0,,,False,,Bidirectional,Unknown
ELV,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,1.8366584015485587,5.164243871807304,Falling,24.431759468632908,58.36116156832652,Moderate,16.396364982696674,True,,,0.0,,,False,,Bullish,Unknown
RBC,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-0.571279138948718,2.78259851682613,Falling,18.556900856241842,50.67881000484986,Moderate,16.101453324692198,True,,,0.0,,,False,,Bidirectional,Unknown
PWR,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-4.3245070158133645,-4.537618903091305,Falling,38.89942424414926,29.237780426905076,Strong,33.18190325407577,True,,,0.0,,,False,,Bearish,Unknown
HCA,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-2.0687271678490102,-1.6942056335478124,Falling,54.654722006015724,49.02771830649838,Strong,13.20520291191448,True,,,0.0,,,False,,Bearish,Unknown
CSL,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-2.409262634515604,-0.9168190881809437,Falling,57.884559146489345,30.43607554041354,Strong,13.219556678264258,True,,,0.0,,,False,,Bearish,Unknown
HD,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-1.9322824610603924,-4.1210233339994495,Falling,28.38284549613843,42.12060493329712,Strong,17.69204542218647,True,,,0.0,,,False,,Bearish,Unknown
LPLA,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-3.2851127222371344,-1.3898556072107047,Falling,28.666301393083586,29.802247683381324,Strong,29.47806505887385,True,,,0.0,,,False,,Bearish,Unknown
ETN,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-3.418452963912863,-8.604820073163182,Falling,32.19311228980894,17.099794250508623,Strong,23.431195849238616,True,,,0.0,,,False,,Bearish,Unknown
AON,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.5370461657935881,1.755989746042252,Falling,16.63590964927823,70.6336539197729,Moderate,10.940136285430118,True,,,0.0,,,False,,Bullish,Unknown
WAT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-1.6448232042268647,0.32784538552773834,Falling,38.584995099147,28.69708331605392,Strong,11.41154003538391,True,,,0.0,,,False,,Bidirectional,Unknown
V,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,2.148045608595516,3.4701260206425637,Falling,51.48363530027456,80.70302970288117,Strong,8.666160287566107,True,,,0.0,,,False,,Bullish,Unknown
WING,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-4.357432442758736,-3.183242136321728,Falling,20.34913373884945,43.33081368942862,Moderate,35.11317753158987,True,,,0.0,,,False,,Bearish,Unknown
SHW,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-0.981536455740118,-2.9351189058105986,Falling,32.41186191634004,44.25055066251829,Strong,10.508856854318802,True,,,0.0,,,False,,Bearish,Unknown
NVDA,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.557544648223036,30.66349089365304,32.03194172222958,37.59536236706529,35.00018651474861,35.557544648223036,30.66349089365304,32.03194172222958,37.59536236706529,35.00018651474861,32.93932109808358,31.98568059377947,34.52902244672645,3.5256029259934536,Normal_Compression,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Rising,,False,Unknown,Bullish,2.19178039470607,0.0800157742782074,Falling,13.420488978452296,53.15838524723775,Weak,35.60362783182869,True,,,0.0,,,False,,Bullish,Unknown
AAPL,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27326332960144,9.784584750888694,13.072381475517968,17.82886914279431,20.11937480172731,9.27326332960144,9.784584750888694,13.072381475517968,17.82886914279431,20.11937480172731,21.43471822209874,20.657879262203245,23.255733472618275,-3.7991181459165286,Low_Compression,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-1.311387611847851,-0.2677152772437241,Falling,41.555923667084976,31.27709291476414,Strong,9.245092428597733,True,,,0.0,,,False,,Bearish,Unknown
AMZN,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44640001539566,17.53639736090539,23.68636383028828,33.23236231143906,30.24717287945818,15.44640001539566,17.53639736090539,23.68636383028828,33.23236231143906,30.24717287945818,31.049594709013125,29.324912887115396,30.793672459959097,-8.23996381489262,Normal,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.8949968673702328,-0.2665061094256393,Falling,15.06563946460606,48.03441415456752,Moderate,15.599209091889717,True,,,0.0,,,False,,Bidirectional,Unknown
GOOG,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.16369021396386718,5.584351979101976,Falling,27.92105991839736,41.58089237616315,Strong,22.778659103333887,True,,,0.0,,,False,,Bullish,Unknown
AVGO,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-4.460525169925044,-4.155188591439182,Falling,37.24761532052833,23.23361379273858,Strong,33.01558495847448,True,,,0.0,,,False,,Bearish,Unknown
TSLA,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-3.2236893931740522,1.0373786340462032,Falling,43.59079658322299,49.359207532931485,Strong,36.24356737621542,True,,,0.0,,,False,,Bidirectional,Unknown
JPM,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,1.3071334158233445,3.6417092896123098,Falling,14.892419717098411,65.11861464736401,Weak,15.768961723344715,True,,,0.0,,,False,,Bullish,Unknown
WMT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-2.122497480762597,3.0438729389488786,Falling,36.874948654845944,44.059691827694294,Strong,12.490835852802903,True,,,0.0,,,False,,Bidirectional,Unknown
ORCL,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-2.405194086010661,-12.422670096826787,Falling,22.16107720919246,33.34519283936652,Moderate,50.560658759816455,True,,,0.0,,,False,,Bearish,Unknown
XOM,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,1.7911105894453203,3.1989627723058986,Falling,16.100079077567283,52.82085826920356,Moderate,15.402496609561675,True,,,0.0,,,False,,Bullish,Unknown
PG,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-0.20438522015754218,-2.1789880577501175,Falling,23.291979805634988,60.518357458597066,Moderate,15.757921018528572,True,,,0.0,,,False,,Bearish,Unknown
JNJ,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.027549352015701675,3.8452254958049887,Falling,28.793240164671914,50.89559501906515,Strong,10.208327803767357,True,,,0.0,,,False,,Bullish,Unknown
BAC,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.2752674993918483,3.051322416398674,Falling,39.47830248897081,58.27335710884638,Strong,14.85009519770521,True,,,0.0,,,False,,Bullish,Unknown
ABBV,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.7822565327126872,0.7911039529676694,Falling,24.0803727997903,57.43156994634402,Moderate,11.294768719011778,True,,,0.0,,,False,,Bullish,Unknown
PLTR,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-3.8989193938770708,-1.9086831659317904,Falling,38.09743621367084,40.40060366199312,Strong,49.66689275109296,True,,,0.0,,,False,,Bearish,Unknown
KO,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-0.4180650860649831,-0.41366624590395684,Falling,45.53042204321024,47.49167207827416,Strong,5.963660242833919,True,,,0.0,,,False,,Bearish,Unknown
PM,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,3.5632735803194495,4.830600012945887,Falling,40.39421105576774,80.34858899669372,Strong,14.180617537656653,True,,,0.0,,,False,,Bullish,Unknown
UNH,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-0.1879811519282575,-0.45346799344183575,Falling,22.91367684025028,51.903708719477414,Moderate,13.600029106297093,True,,,0.0,,,False,,Bearish,Unknown
CSCO,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-1.2992689529902375,1.8322651975922022,Falling,28.789227444442464,32.575761328901024,Strong,16.794542474496094,True,,,0.0,,,False,,Bidirectional,Unknown
GE,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,2.725175544601889,2.2358469694868153,Falling,30.46095789105383,70.81202879422638,Strong,27.29396253025966,True,,,0.0,,,False,,Bullish,Unknown
IBM,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bearish,-3.0039303747903987,-2.3609019863787037,Stable,29.313747768094768,19.875516910889147,Strong,13.184561144847715,True,,,0.0,,,False,,Bearish,Unknown
TMUS,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,1.2231594499616798,-1.870899523515615,Falling,30.256028508868727,70.75262660063282,Strong,14.193317570010974,True,,,0.0,,,False,,Bidirectional,Unknown
CRM,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,2.0183490378859794,6.033822381149843,Falling,61.51640804389712,52.23711212549997,Strong,11.660077087358452,True,,,0.0,,,False,,Bullish,Unknown
WFC,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,0.8718018702691346,5.764542864252154,Falling,52.74812341460539,62.125588053610734,Strong,15.883870139154238,True,,,0.0,,,False,,Bullish,Unknown
CVX,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Bullish,1.5653647852235473,0.6295336520820123,Falling,17.09538202397925,53.3422478983454,Moderate,14.036347238445934,True,,,0.0,,,False,,Bullish,Unknown
ABT,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,0.31064454713576517,-0.6510126307240198,Falling,14.120446582769917,60.7198866692496,Weak,9.186835615583778,True,,,0.0,,,False,,Bidirectional,Unknown
AMD,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,0.022187022395628333,-6.036627073655026,Falling,15.606024153025505,42.04993297956704,Moderate,43.70225680869538,True,,,0.0,,,False,,Bidirectional,Unknown
MS,2025-12-31 18:14:39.805704,2025-12-31,,schwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,2025-12-31 18:14:39.805704,0.030136308611111114,,Unknown,Unknown,Unknown,,False,Unknown,Neutral,-0.1956398978090618,4.8469823128082075,Falling,39.736859587664995,44.97229410965662,Strong,19.40516768149102,True,,,0.0,,,False,,Bidirectional,Unknown
