Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts
BKNG,2026-01-09 08:51:11.010323,2026-01-09,,schwab,5438.66,56537.0,lastPrice,1767977222694,1767977222696,248.314,True,OPEN,OK,COMPUTED,21.575,,,,21.575,,,,,,,,,,,,,,,,,,,,,,,13.270797943363627,15.869909538001323,22.167983901475267,28.55152296011906,26.133436917533064,13.270797943363627,15.869909538001323,22.167983901475267,28.55152296011906,26.133436917533064,24.535038319160055,23.661995062757168,23.180799518115276,-8.89718595811164,Normal,5518.84,5393.0,5415.06,5445.0,5839.414,4096.23,-6.34,-0.1164371,,,2026-01-09 08:51:11.010323
AZO,2026-01-09 08:51:11.010323,2026-01-09,,schwab,3357.15,83946.0,lastPrice,1767977218782,1767977215786,255.224,True,OPEN,OK,COMPUTED,23.59,,,,23.59,,,,,,,,,,,,,,,,,,,,,,,22.045822218754704,20.292369118818986,28.82847690891961,25.7944065591412,24.09174615083029,22.045822218754704,20.292369118818986,28.82847690891961,25.7944065591412,24.09174615083029,23.112216642154692,23.126815069886877,22.726666432584462,-6.782654690164904,Normal,3387.65,3303.69,3303.69,3313.99,4388.11,3162.0,43.16,1.30235758,,,2026-01-09 08:51:11.010323
MELI,2026-01-09 08:51:11.010323,2026-01-09,,schwab,2173.02,81948.0,lastPrice,1767977222450,1767977198685,272.325,True,OPEN,OK,COMPUTED,33.319,,,,33.319,,,,,,,,,,,,,,,,,,,,,,,45.873841029185975,36.82450004805088,37.00406973893532,43.03191328799099,42.9263726131606,45.873841029185975,36.82450004805088,37.00406973893532,43.03191328799099,42.9263726131606,39.4466250011058,37.76614105364593,36.63902447944665,8.869771290250654,Normal,2193.06,2162.0,2191.498,2179.8,2645.22,1723.903,-6.78,-0.31103771,,,2026-01-09 08:51:11.010323
MKL,2026-01-09 08:51:11.010323,2026-01-09,,schwab,2131.57,13092.0,lastPrice,1767977214595,1767977181768,289.242,True,OPEN,OK,COMPUTED,19.07,,,,19.07,,,,,,,,,,,,,,,,,,,,,,,10.937548962197832,13.837093426141694,12.084584344829372,19.181955202229943,18.34335247126884,10.937548962197832,13.837093426141694,12.084584344829372,19.181955202229943,18.34335247126884,18.81363855328876,18.37232533135532,18.285307398797613,-1.1470353826315414,Low_Compression,2164.9699,2124.965,2138.69,2147.15,2207.59,1621.893,-15.58,-0.72561302,,,2026-01-09 08:51:11.010323
FCNCA,2026-01-09 08:51:11.010323,2026-01-09,,schwab,2194.28,13725.0,lastPrice,1767977165310,1767977142606,328.404,True,OPEN,OK,COMPUTED,28.075,,,,28.075,,,,,,,,,,,,,,,,,,,,,,,11.43048032695599,12.973598594350127,16.61172224388973,24.53016124863952,26.12190860508879,11.43048032695599,12.973598594350127,16.61172224388973,24.53016124863952,26.12190860508879,26.29254828258227,25.903131387195454,26.338792955444266,-5.18124191693374,Normal,2200.0,2169.52,2183.59,2177.72,2412.929,1473.62,16.56,0.76042834,,,2026-01-09 08:51:11.010323
FICO,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1649.35,66913.0,lastPrice,1767977175360,1767977217374,253.636,True,OPEN,OK,COMPUTED,41.145,,,,41.145,,,,,,,,,,,,,,,,,,,,,,,38.74459680275187,33.19629046129424,28.824976233223747,34.25928482579669,46.0674596849109,38.74459680275187,33.19629046129424,28.824976233223747,34.25928482579669,46.0674596849109,44.22678277809229,43.98158565979175,49.76542873339704,9.919620569528124,Normal,1659.999,1597.5,1600.27,1585.6,2217.6,1300.0,63.75,4.02056004,,,2026-01-09 08:51:11.010323
TDG,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1368.33,100040.0,lastPrice,1767977191083,1767977190538,280.472,True,OPEN,OK,COMPUTED,24.685,,,,24.685,,,,,,,,,,,,,,,,,,,,,,,13.75684125946516,16.62766062128564,16.987703203939667,22.049941521585005,20.533479801283814,13.75684125946516,16.62766062128564,16.987703203939667,22.049941521585005,20.533479801283814,28.158639114294324,26.341014671989623,26.275330814866177,-3.2308619444745066,Normal_Compression,1395.0,1355.59,1379.13,1377.42,1623.825,1183.6,-9.09,-0.65992943,,,2026-01-09 08:51:11.010323
NFLX,2026-01-09 08:51:11.010323,2026-01-09,,schwab,88.825,24152815.0,lastPrice,1767977222349,1767977222777,248.233,True,OPEN,OK,COMPUTED,42.353,,,,42.353,,,,,,,,,,,,,,,,,,,,,,,18.403499025267124,17.49137698281334,27.44025563546797,35.81954777294242,32.238377310970876,18.403499025267124,17.49137698281334,27.44025563546797,35.81954777294242,32.238377310970876,30.18427249926528,29.63249725137831,29.021571733062057,-9.036756610200849,Normal,90.05,88.32,90.03,90.53,134.115,82.11,-1.705,-1.88335358,,,2026-01-09 08:51:11.010323
MTD,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1485.11,25236.0,lastPrice,1767977130626,1767977198640,272.37,True,OPEN,OK,COMPUTED,32.839,,,,32.839,,,,,,,,,,,,,,,,,,,,,,,21.5777375779328,19.63317962655716,20.581108788081867,23.65168324319073,25.82363867536153,21.5777375779328,19.63317962655716,20.581108788081867,23.65168324319073,25.82363867536153,26.897169978112384,26.620628678513025,29.59125466047581,0.9966287898509308,Normal_Compression,1485.73,1467.51,1467.87,1465.2,1525.17,946.69,19.91,1.35885886,,,2026-01-09 08:51:11.010323
TPL,2026-01-09 08:51:11.010323,2026-01-09,,schwab,310.92,107036.0,lastPrice,1767977203365,1767977194777,276.233,True,OPEN,OK,COMPUTED,44.186,,,,44.186,,,,,,,,,,,,,,,,,,,,,,,55.88332314335822,53.323402113355954,47.778384527381256,45.335649420246874,44.098638138544345,55.88332314335822,53.323402113355954,47.778384527381256,45.335649420246874,44.098638138544345,43.21091796645426,40.84922710888254,40.64716620341085,8.104938615976963,High,311.8,305.98,307.0,302.95,1462.78,280.95,7.97,2.63079716,,,2026-01-09 08:51:11.010323
BLK,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1086.445,169102.0,lastPrice,1767977195111,1767977221724,249.286,True,OPEN,OK,COMPUTED,27.544,,,,27.544,,,,,,,,,,,,,,,,,,,,,,,27.47232243707184,23.169106313000498,22.815514126862936,22.50117062563497,22.458817942841073,27.47232243707184,23.169106313000498,22.815514126862936,22.50117062563497,22.458817942841073,21.24337386466036,22.26199554662521,21.745710083499105,4.656808310208902,Normal_Compression,1092.77,1080.0001,1090.23,1087.92,1219.94,773.7401,-1.475,-0.13557982,,,2026-01-09 08:51:11.010323
GWW,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1028.71,47488.0,lastPrice,1767977118649,1767976947489,523.521,True,OPEN,OK,COMPUTED,21.581,,,,21.581,,,,,,,,,,,,,,,,,,,,,,,23.19978605449441,22.03072110802104,22.17755097413103,20.05183717043588,20.34484674573038,23.19978605449441,22.03072110802104,22.17755097413103,20.05183717043588,20.34484674573038,25.44097499093681,24.07117616971419,23.447864084547728,1.0222350803633802,Normal_Compression,1044.285,1028.0,1037.38,1033.33,1139.15,893.99,-4.62,-0.44709822,,,2026-01-09 08:51:11.010323
NOW,2026-01-09 08:51:11.010323,2026-01-09,,schwab,142.56,4623240.0,lastPrice,1767977222667,1767977222498,248.512,True,OPEN,OK,COMPUTED,42.47,,,,42.47,,,,,,,,,,,,,,,,,,,,,,,29.06119556293828,49.65350596641679,42.769832304048585,34.356378774009144,32.04291134558627,29.06119556293828,49.65350596641679,42.769832304048585,34.356378774009144,32.04291134558627,32.349760856621074,31.12427134218072,34.1849084589472,-13.708636741110304,High_Contraction,147.35,142.14,147.35,146.19,239.618,135.7318,-3.63,-2.48306998,,,2026-01-09 08:51:11.010323
COST,2026-01-09 08:51:11.010323,2026-01-09,,schwab,923.57,1156616.0,lastPrice,1767977208201,1767977194541,276.469,True,OPEN,OK,COMPUTED,21.881,,,,21.881,,,,,,,,,,,,,,,,,,,,,,,24.305596612493265,22.11841060053435,21.593598637613287,19.51394250472987,19.01404619204363,24.305596612493265,22.11841060053435,21.593598637613287,19.51394250472987,19.01404619204363,18.37572121507105,17.543762524495214,17.9332251875776,2.711997974879978,Normal_Compression,924.28,911.33,915.97,915.31,1078.235,844.06,8.26,0.9024265,,,2026-01-09 08:51:11.010323
KLAC,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1394.315,345656.0,lastPrice,1767977211845,1767977201052,269.958,True,OPEN,OK,COMPUTED,46.279,,,,46.279,,,,,,,,,,,,,,,,,,,,,,,54.318543881214254,48.02474008667094,40.32765605795549,40.59782892551029,41.12261390569193,54.318543881214254,48.02474008667094,40.32765605795549,40.59782892551029,41.12261390569193,41.390735373794755,38.52804636420956,38.635126638917185,13.990887823258769,High_Expansion,1397.77,1336.0,1357.42,1324.6,1406.97,551.33,69.715,5.26309829,,,2026-01-09 08:51:11.010323
AXON,2026-01-09 08:51:11.010323,2026-01-09,,schwab,630.42,191081.0,lastPrice,1767977208669,1767977190011,280.999,True,OPEN,OK,COMPUTED,35.661,,,,35.661,,,,,,,,,,,,,,,,,,,,,,,43.77621861358588,40.62466549580161,35.350352078177835,46.0893284608141,43.55983018878762,43.77621861358588,40.62466549580161,35.350352078177835,46.0893284608141,43.55983018878762,47.82446706774831,46.275825046245295,46.38750657425056,8.425866535408048,Normal,635.27,615.0,617.72,612.98,885.915,469.2434,17.44,2.8451173,,,2026-01-09 08:51:11.010323
INTU,2026-01-09 08:51:11.010323,2026-01-09,,schwab,644.42,480610.0,lastPrice,1767977220250,1767977216329,254.681,True,OPEN,OK,COMPUTED,27.922,,,,27.922,,,,,,,,,,,,,,,,,,,,,,,30.393638232174304,26.816315946077523,27.01837466635436,25.666288968016705,23.792195090378677,30.393638232174304,26.816315946077523,27.01837466635436,25.666288968016705,23.792195090378677,25.15611000403665,23.739424067265585,25.30864422923259,3.3752635658199424,Normal_Compression,652.71,636.0,650.45,651.55,813.7,532.645,-7.13,-1.09431356,,,2026-01-09 08:51:11.010323
LLY,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1081.46,926253.0,lastPrice,1767977222655,1767977222668,248.342,True,OPEN,OK,COMPUTED,37.886,,,,37.886,,,,,,,,,,,,,,,,,,,,,,,33.279546705831024,28.0541107452692,27.057783920458505,28.005243107572745,30.170985116168183,33.279546705831024,28.0541107452692,27.057783920458505,28.005243107572745,30.170985116168183,38.695880338082524,36.656077367753056,39.520065323809526,6.221762785372519,Normal,1104.52,1077.01,1086.825,1085.19,1133.95,623.78,-3.73,-0.34371861,,,2026-01-09 08:51:11.010323
SPOT,2026-01-09 08:51:11.010323,2026-01-09,,schwab,542.73,1269117.0,lastPrice,1767977221834,1767977215860,255.15,True,OPEN,OK,COMPUTED,49.736,,,,49.736,,,,,,,,,,,,,,,,,,,,,,,30.175435398829325,29.285864723071924,32.02035016283858,29.84124410591791,28.820096182619952,30.175435398829325,29.285864723071924,32.02035016283858,29.84124410591791,28.820096182619952,35.7432063737492,35.49088507283469,37.51930700357922,-1.844914764009257,Normal_Compression,554.345,542.22,553.58,553.68,785.0,451.4284,-10.95,-1.97767664,,,2026-01-09 08:51:11.010323
URI,2026-01-09 08:51:11.010323,2026-01-09,,schwab,942.83,271645.0,lastPrice,1767977138505,1767977159312,311.698,True,OPEN,OK,COMPUTED,35.837,,,,35.837,,,,,,,,,,,,,,,,,,,,,,,38.142056171326075,33.57354212705975,30.42018304518933,33.21227788745194,30.717749982891338,38.142056171326075,33.57354212705975,30.42018304518933,33.21227788745194,30.717749982891338,32.1307673988801,30.759840396477745,32.2870948008822,7.721873126136746,Normal,945.97,928.0,934.23,917.86,1021.47,525.9136,24.97,2.72045846,,,2026-01-09 08:51:11.010323
MPWR,2026-01-09 08:51:11.010323,2026-01-09,,schwab,970.67,101426.0,lastPrice,1767977211840,1767977170492,300.518,True,OPEN,OK,COMPUTED,49.004,,,,49.004,,,,,,,,,,,,,,,,,,,,,,,44.78525698640177,37.99168874024471,33.69691582956814,42.83645283029977,43.68627768550496,44.78525698640177,37.99168874024471,33.69691582956814,42.83645283029977,43.68627768550496,44.1188179407996,42.446405483561314,43.60396901441399,11.088341156833629,Normal_Expansion,975.625,950.41,965.0,959.09,1123.38,438.86,11.58,1.20739451,,,2026-01-09 08:51:11.010323
META,2026-01-09 08:51:11.010323,2026-01-09,,schwab,651.88,5241879.0,lastPrice,1767977218563,1767977220636,250.374,True,OPEN,OK,COMPUTED,36.629,,,,36.629,,,,,,,,,,,,,,,,,,,,,,,17.26651508407434,17.6041954721718,20.981539206591236,33.74739885360001,30.453736999948138,17.26651508407434,17.6041954721718,20.981539206591236,33.74739885360001,30.453736999948138,32.92370660095445,31.01298389355537,31.97046770570284,-3.7150241225168976,Normal_Compression,654.95,642.85,645.435,646.06,796.25,479.8,5.82,0.90084512,,,2026-01-09 08:51:11.010323
MCK,2026-01-09 08:51:11.010323,2026-01-09,,schwab,818.54,172984.0,lastPrice,1767977222031,1767977217344,253.666,True,OPEN,OK,COMPUTED,28.09,,,,28.09,,,,,,,,,,,,,,,,,,,,,,,8.779174163552844,11.20739407762192,19.4080490028198,20.1011564330628,23.058116925167564,8.779174163552844,11.20739407762192,19.4080490028198,20.1011564330628,23.058116925167564,24.052410605014455,23.01221732612057,22.753735799531704,-10.628874839266958,Normal_Contraction,824.701,814.77,816.98,814.63,895.58,570.51,3.91,0.4799725,,,2026-01-09 08:51:11.010323
PH,2026-01-09 08:51:11.010323,2026-01-09,,schwab,927.315,259228.0,lastPrice,1767977217852,1767977222238,248.772,True,OPEN,OK,COMPUTED,29.658,,,,29.658,,,,,,,,,,,,,,,,,,,,,,,23.462668401258902,19.893338027114947,19.77713986719019,24.69351139777218,23.03704588441461,23.462668401258902,19.893338027114947,19.77713986719019,24.69351139777218,23.03704588441461,23.37436114320061,22.29924503107072,21.95378139031385,3.685528534068716,Normal_Compression,930.0,912.79,912.79,906.47,933.33,488.45,20.845,2.29957969,,,2026-01-09 08:51:11.010323
GS,2026-01-09 08:51:11.010323,2026-01-09,,schwab,944.1,513155.0,lastPrice,1767977221916,1767977219045,251.965,True,OPEN,OK,COMPUTED,29.638,,,,29.638,,,,,,,,,,,,,,,,,,,,,,,31.5980852790668,27.01973660282833,25.04812648698602,25.977042427339164,24.58237359528361,31.5980852790668,27.01973660282833,25.04812648698602,25.977042427339164,24.58237359528361,24.031042020229208,23.33907214200999,23.36492996161226,6.54995879208078,Normal,946.14,932.7,938.77,934.83,961.69,439.38,9.27,0.99162415,,,2026-01-09 08:51:11.010323
NEU,2026-01-09 08:51:11.010323,2026-01-09,,schwab,723.18,75605.0,lastPrice,1767977205736,1767976877956,593.054,True,OPEN,OK,COMPUTED,27.688,,,,27.688,,,,,,,,,,,,,,,,,,,,,,,26.13008044913794,25.787564924780952,23.42546734196723,24.456807891606218,29.720932225051143,26.13008044913794,25.787564924780952,23.42546734196723,24.456807891606218,29.720932225051143,27.436584969418504,26.44606258495924,25.732429590995487,2.704613107170708,Normal_Compression,728.315,712.3857,716.68,714.21,875.97,480.0,8.97,1.25593313,,,2026-01-09 08:51:11.010323
TYL,2026-01-09 08:51:11.010323,2026-01-09,,schwab,450.385,45805.0,lastPrice,1767977213750,1767977203492,267.518,True,OPEN,OK,COMPUTED,29.383,,,,29.383,,,,,,,,,,,,,,,,,,,,,,,24.8073264262307,20.282461405765435,18.95210952759635,24.739781372472912,25.946749528083956,24.8073264262307,20.282461405765435,18.95210952759635,24.739781372472912,25.946749528083956,26.40613023269836,25.38288556392759,25.684850381376933,5.85521689863435,Normal,456.51,448.18,454.14,453.4,661.31,430.0,-3.015,-0.66497574,,,2026-01-09 08:51:11.010323
MSCI,2026-01-09 08:51:11.010323,2026-01-09,,schwab,580.0,62199.0,lastPrice,1767977198537,1767977198537,272.473,True,OPEN,OK,COMPUTED,25.754,,,,25.754,,,,,,,,,,,,,,,,,,,,,,,20.265715869646993,17.779536773068635,16.931929265952014,25.90932388699878,25.74283348719749,20.265715869646993,17.779536773068635,16.931929265952014,25.90932388699878,25.74283348719749,28.17895646433684,26.81606594176137,25.24770238459404,3.3337866036949784,Normal_Compression,585.265,578.25,581.4,581.33,634.99,486.735,-1.33,-0.22878572,,,2026-01-09 08:51:11.010323
LII,2026-01-09 08:51:11.010323,2026-01-09,,schwab,528.435,80904.0,lastPrice,1767977214320,1767977214325,256.685,True,OPEN,OK,COMPUTED,38.08,,,,38.08,,,,,,,,,,,,,,,,,,,,,,,31.85595073362295,26.538058645937816,25.281789289290575,34.55642937443726,32.752421316258605,31.85595073362295,26.538058645937816,25.281789289290575,34.55642937443726,32.752421316258605,34.03350784414883,32.22232479323796,31.498310567554473,6.5741614443323755,Normal,531.975,521.46,524.12,516.62,689.44,443.19,11.815,2.28698076,,,2026-01-09 08:51:11.010323
ROP,2026-01-09 08:51:11.010323,2026-01-09,,schwab,433.96,167023.0,lastPrice,1767977222557,1767977221556,249.454,True,OPEN,OK,COMPUTED,24.052,,,,24.052,,,,,,,,,,,,,,,,,,,,,,,14.746720949711827,14.756223150578732,12.970405402399429,20.692585752904662,19.415149263968125,14.746720949711827,14.756223150578732,12.970405402399429,20.692585752904662,19.415149263968125,19.17182610730008,18.202153195074168,17.686718561127865,1.7763155473123984,Low_Compression,436.11,431.81,433.42,434.47,595.1668,427.89,-0.51,-0.1173844,,,2026-01-09 08:51:11.010323
CHE,2026-01-09 08:51:11.010323,2026-01-09,,schwab,447.97,43867.0,lastPrice,1767977218714,1767977218752,252.258,True,OPEN,OK,COMPUTED,19.539,,,,19.539,,,,,,,,,,,,,,,,,,,,,,,22.764291510387157,16.87223159128822,18.55101553917804,25.323053919310347,23.99775967667273,22.764291510387157,16.87223159128822,18.55101553917804,25.323053919310347,23.99775967667273,28.152210642886892,32.06615363027184,31.408609361231942,4.213275971209118,Normal_Compression,451.19,445.1901,448.1,449.18,623.605,408.42,-1.21,-0.26937976,,,2026-01-09 08:51:11.010323
HUBS,2026-01-09 08:51:11.010323,2026-01-09,,schwab,371.26,417625.0,lastPrice,1767977186924,1767977186823,284.187,True,OPEN,OK,COMPUTED,53.847,,,,53.847,,,,,,,,,,,,,,,,,,,,,,,51.785599155354255,44.81979093592269,38.55428761415444,51.68586001438785,50.11012906181546,51.785599155354255,44.81979093592269,38.55428761415444,51.68586001438785,50.11012906181546,48.11927851207988,45.494443189780114,46.46308924008693,13.231311541199815,Normal_Expansion,377.76,365.63,373.15,369.9,881.13,344.41,1.36,0.36766694,,,2026-01-09 08:51:11.010323
MA,2026-01-09 08:51:11.010323,2026-01-09,,schwab,578.93,686759.0,lastPrice,1767977220022,1767977217151,253.859,True,OPEN,OK,COMPUTED,21.918,,,,21.918,,,,,,,,,,,,,,,,,,,,,,,15.35704864525844,20.032419554372954,19.18276229702446,19.147937073286617,18.591111801558306,15.35704864525844,20.032419554372954,19.18276229702446,19.147937073286617,18.591111801558306,17.575495230198513,19.86882492424153,19.26237069294634,-3.8257136517660193,Normal_Compression,581.311,575.78,578.11,579.2,601.77,465.59,-0.27,-0.04661602,,,2026-01-09 08:51:11.010323
MLM,2026-01-09 08:51:11.010323,2026-01-09,,schwab,653.88,75993.0,lastPrice,1767977214020,1767977212415,258.595,True,OPEN,OK,COMPUTED,21.901,,,,21.901,,,,,,,,,,,,,,,,,,,,,,,29.079577420818076,23.06301131247228,21.40732919021918,20.05079883575937,19.952934368904497,29.079577420818076,23.06301131247228,21.40732919021918,20.05079883575937,19.952934368904497,20.242273868756055,20.293856358811546,20.661380331094755,7.672248230598896,Normal,654.585,642.41,643.12,638.11,665.1825,441.945,15.77,2.47136074,,,2026-01-09 08:51:11.010323
FIX,2026-01-09 08:51:11.010323,2026-01-09,,schwab,1018.75,147443.0,lastPrice,1767977197653,1767977202153,268.857,True,OPEN,OK,COMPUTED,52.508,,,,52.508,,,,,,,,,,,,,,,,,,,,,,,59.1130631028697,59.823598714507355,53.63568027563635,61.511487079141055,54.494927137657754,59.1130631028697,59.823598714507355,53.63568027563635,61.511487079141055,54.494927137657754,56.97128024214919,52.20884120276816,49.675932892559494,5.477382827233349,High,1022.11,977.6725,977.97,971.49,1050.45,276.44,47.26,4.86469238,,,2026-01-09 08:51:11.010323
ISRG,2026-01-09 08:51:11.010323,2026-01-09,,schwab,583.025,392623.0,lastPrice,1767977215458,1767977211745,259.265,True,OPEN,OK,COMPUTED,36.933,,,,36.933,,,,,,,,,,,,,,,,,,,,,,,26.779552461954097,24.361948364413394,21.632151192079856,36.16676523065976,35.28181136821992,26.779552461954097,24.361948364413394,21.632151192079856,36.16676523065976,35.28181136821992,32.346933094006204,30.95719241328587,29.633947941054338,5.147401269874241,Normal,589.58,579.62,587.32,585.08,616.0,425.0,-2.055,-0.35123402,,,2026-01-09 08:51:11.010323
IDXX,2026-01-09 08:51:11.010323,2026-01-09,,schwab,711.23,141413.0,lastPrice,1767977216325,1767977207634,263.376,True,OPEN,OK,COMPUTED,40.268,,,,40.268,,,,,,,,,,,,,,,,,,,,,,,22.651618954852378,20.270203479136896,20.19696047068278,37.25465310838988,33.46694658925369,22.651618954852378,20.270203479136896,20.19696047068278,37.25465310838988,33.46694658925369,48.84711228670305,44.11551531977661,42.431121557013526,2.454658484169599,Normal_Compression,715.35,706.725,707.33,712.39,769.98,356.14,-1.16,-0.16283216,,,2026-01-09 08:51:11.010323
EME,2026-01-09 08:51:11.010323,2026-01-09,,schwab,650.64,91725.0,lastPrice,1767977210969,1767977209596,261.414,True,OPEN,OK,COMPUTED,32.068,,,,32.068,,,,,,,,,,,,,,,,,,,,,,,37.352855562543354,35.07374636406648,31.55850526500867,53.158528602842814,46.17165214596312,37.352855562543354,35.07374636406648,31.55850526500867,53.158528602842814,46.17165214596312,43.20278144064088,39.826177214171835,38.38127360541503,5.794350297534685,Normal,651.9999,630.9,631.22,628.27,778.635,320.885,22.37,3.56057109,,,2026-01-09 08:51:11.010323
AMP,2026-01-09 08:51:11.010323,2026-01-09,,schwab,508.8,96119.0,lastPrice,1767977217782,1767977207784,263.226,True,OPEN,OK,COMPUTED,27.374,,,,27.374,,,,,,,,,,,,,,,,,,,,,,,22.503490433545505,17.40454886365729,19.52511931676369,23.607956096773748,22.645263011234672,22.503490433545505,17.40454886365729,19.52511931676369,23.607956096773748,22.645263011234672,22.258995453194473,21.93328086421592,21.888443217673167,2.978371116781815,Normal_Compression,509.11,501.09,504.32,503.47,582.05,396.14,5.33,1.05865295,,,2026-01-09 08:51:11.010323
REGN,2026-01-09 08:51:11.010323,2026-01-09,,schwab,799.17,266667.0,lastPrice,1767977222668,1767977222681,248.329,True,OPEN,OK,COMPUTED,37.911,,,,37.911,,,,,,,,,,,,,,,,,,,,,,,28.543912669316494,24.597451174819625,29.962081631286637,36.488953931676775,36.39479245534841,28.543912669316494,24.597451174819625,29.962081631286637,36.488953931676775,36.39479245534841,34.380900506990876,32.88133477192191,44.12242076263118,-1.4181689619701423,Normal_Compression,821.11,799.17,802.97,801.01,821.11,476.4869,-1.84,-0.22970999,,,2026-01-09 08:51:11.010323
GEV,2026-01-09 08:51:11.010323,2026-01-09,,schwab,628.77,1411069.0,lastPrice,1767977221099,1767977219819,251.191,True,OPEN,OK,COMPUTED,46.455,,,,46.455,,,,,,,,,,,,,,,,,,,,,,,39.052782270476825,55.086930407748746,66.72537494472706,57.893518894115545,52.869562375426106,39.052782270476825,55.086930407748746,66.72537494472706,57.893518894115545,52.869562375426106,52.87642441966172,49.06436450340356,47.325525539366886,-27.67259267425024,High_Contraction,632.32,621.11,632.32,628.4,731.0,252.25,0.37,0.05887969,,,2026-01-09 08:51:11.010323
SPGI,2026-01-09 08:51:11.010323,2026-01-09,,schwab,543.205,502634.0,lastPrice,1767977217038,1767977217055,253.955,True,OPEN,OK,COMPUTED,21.863,,,,21.863,,,,,,,,,,,,,,,,,,,,,,,24.641652535024893,19.93757216099868,18.39526410230476,21.193408751922725,22.694158170385897,24.641652535024893,19.93757216099868,18.39526410230476,21.193408751922725,22.694158170385897,21.77671115179339,20.434019839595894,19.91234947403666,6.246388432720135,Normal,547.33,541.63,543.82,541.56,579.05,427.14,1.645,0.30375212,,,2026-01-09 08:51:11.010323
DE,2026-01-09 08:51:11.010323,2026-01-09,,schwab,488.67,620434.0,lastPrice,1767977218719,1767977198626,272.384,True,OPEN,OK,COMPUTED,28.118,,,,28.118,,,,,,,,,,,,,,,,,,,,,,,39.051503320824736,29.539941729863433,32.06051652115385,25.93418275781638,23.828308709969946,39.051503320824736,29.539941729863433,32.06051652115385,25.93418275781638,23.828308709969946,25.998905936557787,24.77859367695698,24.580096322265742,6.990986799670885,Normal,503.55,484.86,500.7,500.8,533.78,403.01,-12.13,-2.4221246,,,2026-01-09 08:51:11.010323
